ID	NUMBER	ENGLISH	FRENCH	ENGLISH_SHORT	SEMFIELD_CODE	REFERENCE	OCCURRENCE	CONCEPTICON_ID	CONCEPTICON_GLOSS	SIMILARITY
1025	1025	tied bundle of wood	fagot attaché de bois	bundle (wood)	49.0.1.0.2.0	2657.0	19		???	
1026	1026	since ...	depuis que ...	since	71.0.5.0.2.0	3633.0	19		???	
1027	1027	(e.g. ice, butter) melt, (iron) become molten	(glace, beurre, fer) fondre	melt	47.0.7.0.1.0	2590.0	19		???	
#<<<										
1028	1028	wound, injure (sb)	blesser (qn)	wound	98.0.4.0.6.0	4840.0	19	1109	WOUND	4
1028	1028	wound, injure (sb)	blesser (qn)	wound	98.0.4.0.6.0	4840.0	19	44	INJURE	4
#>>>										
1029	1029	mane (bony ridge)	crinière (arête osseuse)	mane	13.0.8.0.2.0	782.0	19	1918	MANE	4
1030	1030	blind person	aveugle (un)	blind	119.0.10.0.1.0	6021.0	19	457	BLIND PERSON	2
1031	1031	condolences (to the bereaved family, after a death)	condoléances (à la famille du décédé)	condolence	9.0.10.0.1.0	269.0	19		???	
1032	1032	able-bodied man (e.g. from around 17 to 40)	homme à corps solide (de 17 à 40 ans, environ)	young man	6.0.5.0.1.0	157.0	19		???	
1033	1033	entrust (sth, to sb)	confier (qch, à qn)	entrust	80.0.5.0.7.0	4032.0	19		???	
1034	1034	sandal (rubber, plastic)	sandale (caoutchouc, plastique), tapète	shoe, sandal	16.0.15.0.19.0	1146.0	19	654	PLASTIC	4
1035	1035	(person, animal) become dirty	(personne, animal) devenir sale	dirty	157.0.3.0.3.0	7525.0	19		???	
1036	1036	wall around courtyard	mur autour d'une cour	wall	54.0.9.0.2.0	2811.0	19		???	
1037	1037	brick mold	moule de brique	brick	54.0.5.0.3.0	2789.0	19		???	
1038	1038	strangle	étrangler	strangle	136.0.9.0.1.0	6743.0	19		???	
1039	1039	whip (branch)	fouet (branche)	whip	95.0.8.0.2.0	4676.0	19	2630	WHIP	4
1040	1040	dream (verb only)	réver (verbe seulement)	dream	142.0.3.0.2.0	6934.0	19	1920	DREAM (SOMETHING)	3
1041	1041	shell, remove shells from (e.g. peanuts or karité pits) by hand	écosser, enlever les gousses de (arachides, noyaux de karité, etc.) à la main	shell (verb)	138.0.9.0.1.0	6872.0	19	598	SHELL	4
1042	1042	she is pregnant	elle est enceinte	pregnant	8.0.5.0.1.0	220.0	19		???	
#<<<										
1043	1043	torch (still used e.g. for smoking bees out of hive)	flambeau (utilisé jusqu'à nos jours pour chasser les abeilles de la ruche)	torch	35.0.1.0.6.0	2017.0	19	2131	TORCH OR LAMP	4
1043	1043	torch (still used e.g. for smoking bees out of hive)	flambeau (utilisé jusqu'à nos jours pour chasser les abeilles de la ruche)	torch	35.0.1.0.6.0	2017.0	19	1919	TORCH	4
#>>>										
1044	1044	dream (noun)	rêve	dream	142.0.3.0.3.0	6935.0	19	2374	DREAM	3
1045	1045	paper	papier	paper	135.0.5.0.1.0	6675.0	19	648	PAPER	2
1046	1046	he doesn't have, he lacks	il n'a pas	lack, not have	101.0.8.0.2.0	5088.0	19		???	
1047	1047	donkey's back harness (saddle) with two wood blocks, one on each side of its back, with one rope tied to the long poles of the cart and another looped under the donkey's tail	harnais (selle) au dos de l'âne à deux bâtons, dont un à chaque côté du dos, avec une corde attachée aux deux perches de la charrette et une autre corde qui passe sous la queue de l'âne	stick	3.0.2.0.3.0	98.0	19		???	
1048	1048	split (wood)	fendre (bois)	split	137.0.10.0.3.0	6795.0	19	1437	SPLIT	4
1049	1049	singer	chanteur	singer	92.0.8.0.4.0	4530.0	19		???	
#<<<										
1050	1050	fry, cook (meat, cassava, whole millet grains) in a pot with a little oil	cuire (viande, manioc, graines entières de mil) dans une marmite avec un peu d'huile	cook, fry	32.0.2.0.6.0	1916.0	19	1100	COOK (SOMETHING)	4
1050	1050	fry, cook (meat, cassava, whole millet grains) in a pot with a little oil	cuire (viande, manioc, graines entières de mil) dans une marmite avec un peu d'huile	cook, fry	32.0.2.0.6.0	1916.0	19	925	CASSAVA	4
1050	1050	fry, cook (meat, cassava, whole millet grains) in a pot with a little oil	cuire (viande, manioc, graines entières de mil) dans une marmite avec un peu d'huile	cook, fry	32.0.2.0.6.0	1916.0	19	2146	ROAST OR FRY	4
1050	1050	fry, cook (meat, cassava, whole millet grains) in a pot with a little oil	cuire (viande, manioc, graines entières de mil) dans une marmite avec un peu d'huile	cook, fry	32.0.2.0.6.0	1916.0	19	991	FRY	4
1050	1050	fry, cook (meat, cassava, whole millet grains) in a pot with a little oil	cuire (viande, manioc, graines entières de mil) dans une marmite avec un peu d'huile	cook, fry	32.0.2.0.6.0	1916.0	19	2315	COOK (PERSON)	4
#>>>										
1051	1051	stutter (verb only)	bégayer (verbe seulement)	stutter, stammer	102.0.23.0.2.0	5251.0	18	1866	STUTTER	3
1052	1052	gourd (no neck, small hole, for carrying water or sprinkling)	gourde (sans col, à petit trou, pour porter l'eau ou pour arroser)	gourd	38.0.8.0.2.0	2382.0	18	411	GOURD	4
#<<<										
1053	1053	set, lay (e.g. saddle on padding)	poser (par ex., selle sur l'ouate)	set, lay	151.0.1.0.7.0	7390.0	18	998	PUT	4
1053	1053	set, lay (e.g. saddle on padding)	poser (par ex., selle sur l'ouate)	set, lay	151.0.1.0.7.0	7390.0	18	160	SET (HEAVENLY BODIES)	4
1053	1053	set, lay (e.g. saddle on padding)	poser (par ex., selle sur l'ouate)	set, lay	151.0.1.0.7.0	7390.0	18	2071	LAY (VERB)	4
#>>>										
#<<<										
1054	1054	swear (the truth of an assertion, invoking God)	jurer (la vérité d'une affirmation, en invocant Dieu)	swear, vow, oath	102.0.10.0.2.0	5150.0	18	1939	SWEAR	4
1054	1054	swear (the truth of an assertion, invoking God)	jurer (la vérité d'une affirmation, en invocant Dieu)	swear, vow, oath	102.0.10.0.2.0	5150.0	18	8	CURSE	4
#>>>										
1055	1055	tenth (ordinal)	dixième	10th	110.0.3.0.1.0	5421.0	18		???	
1056	1056	fritters and cakes made with crushed cow-peas	beignets et gateaux de haricots écrasés	fritters	26.0.7.0.6.0	1650.0	18		???	
#<<<										
1057	1057	entire plant or tree (compound final)	plante ou arbre entier (dans les composés)	plant (entire)	15.0.1.0.3.0	862.0	18	906	TREE	4
1057	1057	entire plant or tree (compound final)	plante ou arbre entier (dans les composés)	plant (entire)	15.0.1.0.3.0	862.0	18	1432	CUT	4
1057	1057	entire plant or tree (compound final)	plante ou arbre entier (dans les composés)	plant (entire)	15.0.1.0.3.0	862.0	18	2141	TREE OR WOOD	4
1057	1057	entire plant or tree (compound final)	plante ou arbre entier (dans les composés)	plant (entire)	15.0.1.0.3.0	862.0	18	2721	TREE (CLASSIFIER)	4
#>>>										
1058	1058	(space) become cramped, narrowly confined	(espace) devenir resserré ou coincé	cramped, confined	67.0.4.0.2.0	3406.0	18		???	
1059	1059	oath, act of swearing (the truth of an assertion, invoking God)	jurement, fait de jurer (la vérité d'une affirmation, en invocant Dieu)	swear, oath	102.0.10.0.4.0	5152.0	18	1712	OATH	4
#<<<										
1060	1060	narrow (passageway, road)	(passage, chemin) étroit	narrow	166.0.5.0.1.0	7832.0	18	667	ROAD	4
1060	1060	narrow (passageway, road)	(passage, chemin) étroit	narrow	166.0.5.0.1.0	7832.0	18	1267	NARROW	4
1060	1060	narrow (passageway, road)	(passage, chemin) étroit	narrow	166.0.5.0.1.0	7832.0	18	2252	PATH	4
1060	1060	narrow (passageway, road)	(passage, chemin) étroit	narrow	166.0.5.0.1.0	7832.0	18	2457	PATH OR ROAD	4
#>>>										
1061	1061	cotton card (comb-like metal implement for carding cotton)	carde (pour carder le coton)	card (cotton)	17.0.5.0.1.0	1265.0	18		???	
1062	1062	cut open (belly of slaughtered animal) from neck to midsection	ouvrir en coupant (ventre d'animal égorgé) du cou au milieu	cut open	137.0.5.0.3.0	6781.0	18		???	
1063	1063	be healthy	bien se porter, ê. en bonne santé	healthy	98.0.24.0.2.0	4964.0	18	1364	HEALTHY	4
1064	1064	(women) emit cries of joy, ululate	(femmes) pousser des you-you (cris de joie)	ululate	122.0.5.0.1.0	6118.0	18		???	
#<<<										
1065	1065	string (e.g. beads) (verb)	enfiler (perles, etc.)	string	143.0.6.0.1.0	6975.0	18	1218	ROPE	4
1065	1065	string (e.g. beads) (verb)	enfiler (perles, etc.)	string	143.0.6.0.1.0	6975.0	18	362	STRING	4
#>>>										
1066	1066	discussion, debate	discussion, débat	discussion, debate	102.0.16.0.8.0	5203.0	18		???	
1067	1067	pour (tea) back and forth	transvaser (thé)	pour	149.0.8.0.2.0	7360.0	18		???	
#<<<										
1068	1068	(woman) marry (man)	(femme) épouser (homme)	marry	91.0.1.0.5.0	4447.0	18	203	MARRY	4
1068	1068	(woman) marry (man)	(femme) épouser (homme)	marry	91.0.1.0.5.0	4447.0	18	2164	MARRY (AS MAN)	4
1068	1068	(woman) marry (man)	(femme) épouser (homme)	marry	91.0.1.0.5.0	4447.0	18	2163	MARRY (AS WOMAN)	4
#>>>										
1069	1069	small square palm-leaf hand fan	petit éventail carré en feuille de doum	fan	173.0.4.0.1.0	8132.0	18		???	
#<<<										
1070	1070	husband (possessed)	mari (possessif)	husband	78.0.14.0.2.0	3913.0	18	1200	HUSBAND	4
1070	1070	husband (possessed)	mari (possessif)	husband	78.0.14.0.2.0	3913.0	18	2646	HUSBAND OR MALE PERSON	4
#>>>										
1071	1071	leprosy (chronic disease affecting skin, peripheral nerves, eyes, and mucosities of the upper respiratory tract)	lèpre (maladie chronique qui attaque la peau, les nerfs périphériques, les yeux, et les muqueuses)	leprosy	98.0.13.0.3.0	4876.0	18	1248	EYE	4
1072	1072	it isn't straight	il n'est pas droit	straight	167.0.1.0.2.0	7836.0	18		???	
#<<<										
1073	1073	leg, foot (of bird)	patte (d'oiseau)	foot (bird)	13.0.2.0.1.0	748.0	18	1301	FOOT	4
1073	1073	leg, foot (of bird)	patte (d'oiseau)	foot (bird)	13.0.2.0.1.0	748.0	18	1297	LEG	4
1073	1073	leg, foot (of bird)	patte (d'oiseau)	foot (bird)	13.0.2.0.1.0	748.0	18	2098	FOOT OR LEG	4
1073	1073	leg, foot (of bird)	patte (d'oiseau)	foot (bird)	13.0.2.0.1.0	748.0	18	498	CALF OF LEG	4
1073	1073	leg, foot (of bird)	patte (d'oiseau)	foot (bird)	13.0.2.0.1.0	748.0	18	2782	FOOT (MEASURE)	4
1073	1073	leg, foot (of bird)	patte (d'oiseau)	foot (bird)	13.0.2.0.1.0	748.0	18	2450	FOOT OR WALK	4
1073	1073	leg, foot (of bird)	patte (d'oiseau)	foot (bird)	13.0.2.0.1.0	748.0	18	2688	FOOT (UNIT)	4
#>>>										
1074	1074	wife (possessed)	épouse (possessif)	wife	78.0.15.0.3.0	3917.0	18	1199	WIFE	4
1075	1075	snail	escargot	snail	13.0.10.0.5.0	790.0	18	1543	SNAIL	2
#<<<										
1076	1076	make (rope, by braiding together three smaller cords)	fabriquer (corde, en tressant trois cordes plus petites)	make (rope)	125.0.8.0.4.0	6363.0	18	734	MAKE	4
1076	1076	make (rope, by braiding together three smaller cords)	fabriquer (corde, en tressant trois cordes plus petites)	make (rope)	125.0.8.0.4.0	6363.0	18	2575	DO OR MAKE	4
#>>>										
1077	1077	open (eyes)	ouvrir (yeux)	open (eye)	68.0.1.0.4.0	3415.0	18	1156	OPEN	4
1078	1078	when? (e.g. what day?)	quand? (par ex., quel jour?)	when?	104.0.7.0.1.0	5294.0	18	1238	WHEN	4
#<<<										
1079	1079	be much, be numerous, abound	ê. beaucoup, ê. nombreux, abonder	much, many, a lot	111.0.1.0.6.0	5434.0	18	1198	MANY	4
1079	1079	be much, be numerous, abound	ê. beaucoup, ê. nombreux, abonder	much, many, a lot	111.0.1.0.6.0	5434.0	18	531	HOW MUCH	4
#>>>										
1080	1080	break in half by snapping with one's hands at the ends (long object, e.g. stick, bone)	casser en deux en appuyant avec les mains aux bouts (objet long, par ex. bâton, os)	break, snap	138.0.1.0.1.0	6811.0	18	1394	BONE	4
1081	1081	head hair	cheveux (de tête)	hair	10.0.14.0.2.0	435.0	18	2648	HAIR (HEAD)	2
#<<<										
1082	1082	stroll (noun), (a) walk	promenade	stroll, walk	146.0.29.0.3.0	7190.0	18	1443	WALK	4
1082	1082	stroll (noun), (a) walk	promenade	stroll, walk	146.0.29.0.3.0	7190.0	18	695	GO	4
1082	1082	stroll (noun), (a) walk	promenade	stroll, walk	146.0.29.0.3.0	7190.0	18	2739	WALK (CLASSIFIER)	4
1082	1082	stroll (noun), (a) walk	promenade	stroll, walk	146.0.29.0.3.0	7190.0	18	2979	WALK (MANNER)	4
1082	1082	stroll (noun), (a) walk	promenade	stroll, walk	146.0.29.0.3.0	7190.0	18	2450	FOOT OR WALK	4
1082	1082	stroll (noun), (a) walk	promenade	stroll, walk	146.0.29.0.3.0	7190.0	18	2890	WALK (TAKE A WALK)	4
#>>>										
#<<<										
1083	1083	cause to get up, raise	faire lever	get up, arise	61.0.6.0.4.0	3164.0	18	501	LIFT	4
1083	1083	cause to get up, raise	faire lever	get up, arise	61.0.6.0.4.0	3164.0	18	2134	RAISE (A CHILD)	4
1083	1083	cause to get up, raise	faire lever	get up, arise	61.0.6.0.4.0	3164.0	18	1317	RAISE	4
#>>>										
1084	1084	mustache	moustache	mustache, moustache	10.0.14.0.4.0	437.0	18	678	BEARD	4
1085	1085	take out (grain, from mortar) by scooping with the hand	enlever (céréales, d'un mortier) à la main	scoop, take out, remove	30.0.11.0.1.0	1865.0	18		???	
1086	1086	namesake, person with the same personal name	homonyme, personne qui a le même nom personnel	namesake	78.0.20.0.1.0	3939.0	18		???	
1087	1087	(imam) preach, give a sermon	(imam) prêcher, donner une prédication	sermon, preach	87.0.7.0.5.0	4293.0	18	304	PREACH	4
1088	1088	clear (one's throat), hawk before spitting (verb only)	se racler (la gorge) avant de cracher (verbe seulement)	clear throat, hawk	11.0.11.0.12.0	623.0	18	989	CLEAR	4
1089	1089	cross-cousin (father's sister's child)	cousin ou cousine croisé(e) (enfant de la tante paternelle)	cousin	78.0.5.0.2.0	3855.0	18		???	
1090	1090	choose, select (sth)	choisir, sélectionner (qch)	choose	118.0.1.0.1.0	5927.0	18	1750	CHOOSE	4
1091	1091	Bozo, Sorko (ethnicity)	bozo (ethnie)	bozo	81.0.5.0.1.0	4061.0	18		???	
1092	1092	become heavy	devenir lourd	heavy	165.0.1.0.2.0	7780.0	18		???	
#<<<										
1093	1093	remainder, rest	reste	rest, remainder	111.0.18.0.1.0	5519.0	18	168	REST	4
1093	1093	remainder, rest	reste	rest, remainder	111.0.18.0.1.0	5519.0	18	2116	REST OR SLEEP	4
1093	1093	remainder, rest	reste	rest, remainder	111.0.18.0.1.0	5519.0	18	2994	SUPPORT (OF OBJECT)	4
#>>>										
1094	1094	taboo, avoidance of ritual impurity	tabou, fait d'éviter l'impureté rituelle	taboo	89.0.3.0.1.0	4416.0	18		???	
#<<<										
1095	1095	(sb's) shadow	ombre (de qn)	shadow	174.0.6.0.2.0	8164.0	18	1388	SHADE	4
1095	1095	(sb's) shadow	ombre (de qn)	shadow	174.0.6.0.2.0	8164.0	18	2275	SHADOW	4
#>>>										
1096	1096	fifth (ordinal)	cinquième	5th	110.0.2.0.4.0	5419.0	18		???	
1097	1097	calabash-scraper (knife with curved blade, for trimming the inside of a calabash)	râcleuse de calebasse, couteau à lame courbée qui sert à coiffer l'intérieur d'une calebasse	scraper	145.0.5.0.2.0	6999.0	18		???	
1098	1098	pick off, pull or break off (e.g. a leaf) by hand	cueillir avec la main (une feuille, etc.) en tirant ou en le cassant à la main	pick off	138.0.4.0.9.0	6841.0	18	1455	PULL	4
1099	1099	fishhook	hameçon (pour poisson)	fishhook	27.0.6.0.18.0	1751.0	18	1074	FISHHOOK	2
1100	1100	make (slashes) in field with pick-hoe (to plant seeds) (verb only)	faire (poquets) avec la pioche dans un champ afin de semer (verbe seulement)	slash earth	37.0.13.0.2.0	2235.0	18		???	
1101	1101	(sth affixed) be taken off, become unstuck (from sth)	(objet collé) ê. enlevé, se décoller (de qch)	unstuck	125.0.1.0.3.0	6298.0	18		???	
#<<<										
1102	1102	stop, arrest (sb)	arrêter (qn)	detain, arrest, stop	12.0.4.0.13.0	716.0	18	1928	CEASE	4
1102	1102	stop, arrest (sb)	arrêter (qn)	detain, arrest, stop	12.0.4.0.13.0	716.0	18	1766	FINISH	4
1102	1102	stop, arrest (sb)	arrêter (qn)	detain, arrest, stop	12.0.4.0.13.0	716.0	18	2880	HALT (STOP)	4
#>>>										
1103	1103	(Muslim) say one's beads (with rosary)	(musulman) égrener (chapelet), réciter son chapelet	prayer beads	87.0.5.0.2.0	4284.0	18		???	
1104	1104	anvil	enclume	anvil	154.0.6.0.1.0	7495.0	18	1648	ANVIL	2
1105	1105	hiccup (verb only)	hoquet (verbe seulement)	hiccup	11.0.1.0.8.0	553.0	18		???	
1106	1106	long wooden pole with metal hook at end (for picking fruits high up in tree)	long bâton à crochet en métal au bout (pour cueillir des fruits qui se trouvent très haut dans un arbre)	pole, stick	49.0.6.0.2.0	2676.0	18		???	
1107	1107	until now, so far	jusqu'à présent	until	71.0.6.0.1.0	3640.0	18		???	
1108	1108	branch (of tree)	branche (d'arbre)	branch	15.0.6.0.1.0	895.0	18	1531	BRANCH	2
1109	1109	cotton seed	graine de coton, toroto	cotton	17.0.1.0.2.0	1248.0	18		???	
#<<<										
1110	1110	put on, wear (shoe)	se chausser, mettre (des chaussures)	put on	16.0.15.0.3.0	1130.0	18	976	WEAR	4
1110	1110	put on, wear (shoe)	se chausser, mettre (des chaussures)	put on	16.0.15.0.3.0	1130.0	18	158	PUT ON	4
#>>>										
1111	1111	unhook, take off (sth hanging)	décrocher (objet accroché)	unhook, take down	126.0.2.0.1.0	6375.0	18	1755	UNDRESS	4
1112	1112	no good, ruined (e.g. vehicle)	(appareil etc.) gâté	worn out, old	7.0.6.0.1.0	199.0	18		???	
#<<<										
1113	1113	pour, spill (grain, water, etc.) into a bowl etc.	verser (grains, eau, etc.) dans uné tasse etc.	pour, spill	149.0.8.0.5.0	7363.0	18	948	WATER	4
1113	1113	pour, spill (grain, water, etc.) into a bowl etc.	verser (grains, eau, etc.) dans uné tasse etc.	pour, spill	149.0.8.0.5.0	7363.0	18	1401	DRINK	4
1113	1113	pour, spill (grain, water, etc.) into a bowl etc.	verser (grains, eau, etc.) dans uné tasse etc.	pour, spill	149.0.8.0.5.0	7363.0	18	1487	POUR	4
1113	1113	pour, spill (grain, water, etc.) into a bowl etc.	verser (grains, eau, etc.) dans uné tasse etc.	pour, spill	149.0.8.0.5.0	7363.0	18	2798	RIVER OR WATER	4
#>>>										
1114	1114	cross-cousin (mother's brother's child)	cousin ou cousine croisé(e) (enfant de l'oncle maternel)	cousin	78.0.5.0.1.0	3854.0	18		???	
1115	1115	sugar cane	canné à sucre	sugar cane	36.0.2.0.5.0	2072.0	18	146	SUGAR CANE	2
1116	1116	thus	ainsi	thus	176.0.2.0.1.0	8200.0	18		???	
#<<<										
1117	1117	hide, skin (of animal)	peau (d'animal)	hide, skin	13.0.9.0.1.0	784.0	18	763	SKIN	4
1117	1117	hide, skin (of animal)	peau (d'animal)	hide, skin	13.0.9.0.1.0	784.0	18	602	HIDE (CONCEAL)	4
1117	1117	hide, skin (of animal)	peau (d'animal)	hide, skin	13.0.9.0.1.0	784.0	18	2486	HIDE	4
1117	1117	hide, skin (of animal)	peau (d'animal)	hide, skin	13.0.9.0.1.0	784.0	18	2613	SKIN (HUMAN)	4
1117	1117	hide, skin (of animal)	peau (d'animal)	hide, skin	13.0.9.0.1.0	784.0	18	291	PULL OFF (SKIN)	4
1117	1117	hide, skin (of animal)	peau (d'animal)	hide, skin	13.0.9.0.1.0	784.0	18	2127	BARK OR SKIN	4
1117	1117	hide, skin (of animal)	peau (d'animal)	hide, skin	13.0.9.0.1.0	784.0	18	2614	SKIN (ANIMAL)	4
1117	1117	hide, skin (of animal)	peau (d'animal)	hide, skin	13.0.9.0.1.0	784.0	18	2485	HIDE (ONESELF)	4
1117	1117	hide, skin (of animal)	peau (d'animal)	hide, skin	13.0.9.0.1.0	784.0	18	2373	SKIN (OF FRUIT)	4
#>>>										
1118	1118	drizzle, very light rain	bruine, pluie très légère	drizzle	60.0.1.0.5.0	3096.0	18	1016	DRIZZLE	4
1119	1119	arrow	flèche	arrow	95.0.6.0.3.0	4667.0	18	977	ARROW	2
1120	1120	merchant	commerçant	merchant	113.0.2.0.3.0	5568.0	18	1082	MERCHANT	2
1121	1121	newborn baby	bébé nouveau-né	newborn, baby	8.0.7.0.1.0	230.0	18		???	
1122	1122	So-and-so, such-and-such (substitute for name)	un tel, tel ou tel (remplace un nom)	so-and-so	102.0.4.0.4.0	5124.0	18		???	
1123	1123	be dizzy	avoir le vertige	dizzy	11.0.8.0.5.0	603.0	18		???	
1124	1124	rainbow	arc-en-ciel	rainbow	60.0.5.0.1.0	3116.0	18	1733	RAINBOW	2
1125	1125	hobbles (rope for tying quadruped's front legs together)	entrave (corde pour attacher ensemble les pattes d'un quadrupède)	hobbles	125.0.2.0.2.0	6305.0	18		???	
#<<<										
1126	1126	certain, some (people)	certains, quelques (personnes)	some	111.0.6.0.3.0	5453.0	18	1241	SOME	4
1126	1126	certain, some (people)	certains, quelques (personnes)	some	111.0.6.0.3.0	5453.0	18	509	CERTAIN	4
#>>>										
1127	1127	my share	ma part	share, portion	111.0.17.0.1.0	5516.0	18		???	
#<<<										
1128	1128	fine, assess a fine against (sb)	amender (qn)	fine	96.0.2.0.1.0	4755.0	18	218	FINE (PENALTY)	4
1128	1128	fine, assess a fine against (sb)	amender (qn)	fine	96.0.2.0.1.0	4755.0	18	2157	FINE OR THIN	4
#>>>										
1129	1129	snatch (sth, from sb)	happer (qch, de qn)	snatch, grab	100.0.3.0.10.0	5041.0	18		???	
