# Wordlist

# DATA
ID	CONCEPT	CONCEPT_FRENCH	DOCULECT	DOCULECT_NAME_IN_SOURCE	VALUE	FORM	SEGMENTS	CONCEPT_ABBREVIATED	CONCEPT_FRENCH_ABBREVIATED	SEMANTIC_FIELD	SEMANTIC_FIELD_FRENCH	SEMANTIC_REFERENCE	SEMANTIC_FIELD_CODE	CONCEPTICON_ID	CONCEPTICON_GLOSS	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	IPA	DUPLICATES	COGID	ALIGNMENT
38071	left (hand, etc.)	(main etc.) gauche	Perge_Tegu	Perge Tegu (Pergué, JH)	bàlá	bàlá	b a ¹ l a ⁵	left	gauche	direction.left	direction.gauche	3156.0	61.0.4.0.2.0	244	LEFT	1 7 8 5 7 8	AXTBYT	PA6LA6	15	15.P.C 15.A.V 15.6.T 15.L.C 15.A.V 15.6.T	1.6 3.0 1.0 1.3 3.0 1.0	ba¹la⁵	0	2639	b a ¹ - l a ⁵ - -
38072	left (hand, etc.)	(main etc.) gauche	Gourou	Gourou (Kiri, JH)	bàná	bàná	b a ¹ n a ⁵	left	gauche	direction.left	direction.gauche	3156.0	61.0.4.0.2.0	244	LEFT	1 7 8 4 7 8	AXTBYT	PA6NA6	8	8.P.C 8.A.V 8.6.T 8.N.C 8.A.V 8.6.T	1.6 3.0 1.0 1.3 3.0 1.0	ba¹na⁵	0	2639	b a ¹ n - a ⁵ - -
38073	left (hand, etc.)	(main etc.) gauche	Togo_Kan_Koporo_pen	Togo-Kan (Koporo-pen, JH with BT)	nàná	nàná	n a ¹ n a ⁵	left	gauche	direction.left	direction.gauche	3156.0	61.0.4.0.2.0	244	LEFT	4 7 8 4 7 8	AXTBYT	NA6NA6	18	18.N.C 18.A.V 18.6.T 18.N.C 18.A.V 18.6.T	1.6 3.0 1.0 1.3 3.0 1.0	na¹na⁵	0	2642	n a ¹ n - a ⁵ -
38074	left (hand, etc.)	(main etc.) gauche	Yorno_So	Yorno So (Yendouma, JH)	nàná, bàlàgá	nàná	n a ¹ n a ⁵	left	gauche	direction.left	direction.gauche	3156.0	61.0.4.0.2.0	244	LEFT	4 7 8 4 7 8	AXTBYT	NA6NA6	24	24.N.C 24.A.V 24.6.T 24.N.C 24.A.V 24.6.T	1.6 3.0 1.0 1.3 3.0 1.0	na¹na⁵	0	2642	n a ¹ n - a ⁵ -
38075	left (hand, etc.)	(main etc.) gauche	Tommo_So_Tongo_Tongo	Tommo-So (Tongo Tongo, LM)	nààndá	nààndá	n aː ¹ n d a ⁵	left	gauche	direction.left	direction.gauche	3156.0	61.0.4.0.2.0	244	LEFT	4 7 8 4 1 7 8	AXTMBYT	NA6NTA6	19	19.N.C 19.A.V 19.6.T 19.N.c 19.T.C 19.A.V 19.6.T	1.6 3.0 1.0 1.1 1.3 3.0 1.0	naː¹nda⁵	0	2642	n aː ¹ n d a ⁵ -
38076	left (hand, etc.)	(main etc.) gauche	Dogul_Dom_Kundialang	Dogul Dom (Kundialang, JH)	nà:g nàndà-ŋ́	nà:g_nàndà-ŋ́	n aː ¹ ɡ _ n a ¹ n d a ¹ + ŋ ⁵	left	gauche	direction.left	direction.gauche	3156.0	61.0.4.0.2.0	244	LEFT	4 7 8 1 9 4 7 8 4 1 7 8 9 4 8	AXTN_AXTMBYT_AT	NA6K_NA6NTA6_N6	6	6.N.C 6.A.V 6.6.T 6.K.c 6._._ 6.N.C 6.A.V 6.6.T 6.N.c 6.T.C 6.A.V 6.6.T 6._._ 6.N.C 6.6.T	1.6 3.0 1.0 0.5 0.0 1.6 3.0 1.0 1.1 1.3 3.0 1.0 0.0 1.6 1.0	naː¹ɡ_na¹nda¹+ŋ⁵	0	2643	n aː ¹ ɡ _ n a ¹ n d a ¹ + ŋ ⁵
38077	left (hand, etc.)	(main etc.) gauche	Dogul_Dom_Bendiely_Kundialang	Dogul Dom (Bendiely & Kundialang, BC)	nàndáŋ	nàndáŋ	n a ¹ n d a ⁵ ŋ	left	gauche	direction.left	direction.gauche	3156.0	61.0.4.0.2.0	244	LEFT	4 7 8 4 1 7 8 4	AXTMBYTN	NA6NTA6N	5	5.N.C 5.A.V 5.6.T 5.N.c 5.T.C 5.A.V 5.6.T 5.N.c	1.6 3.0 1.0 1.1 1.3 3.0 1.0 0.5	na¹nda⁵ŋ	0	2642	n a ¹ n d a ⁵ ŋ
38078	left (hand, etc.)	(main etc.) gauche	Tebul_Ure	Tebul Ure (JH)	bàndá	bàndá	b a ¹ n d a ⁵	left	gauche	direction.left	direction.gauche	3156.0	61.0.4.0.2.0	244	LEFT	1 7 8 4 1 7 8	AXTMBYT	PA6NTA6	16	16.P.C 16.A.V 16.6.T 16.N.c 16.T.C 16.A.V 16.6.T	1.6 3.0 1.0 1.1 1.3 3.0 1.0	ba¹nda⁵	0	2639	b a ¹ n d a ⁵ - -
38079	left (hand, etc.)	(main etc.) gauche	Yanda_Dom	Yanda Dom (Yanda, JH)	nàndà	nàndà	n a ¹ n d a ¹	left	gauche	direction.left	direction.gauche	3156.0	61.0.4.0.2.0	244	LEFT	4 7 8 4 1 7 8	AXTMBYT	NA6NTA6	23	23.N.C 23.A.V 23.6.T 23.N.c 23.T.C 23.A.V 23.6.T	1.6 3.0 1.0 1.1 1.3 3.0 1.0	na¹nda¹	0	2642	n a ¹ n d a ¹ -
38080	left (hand, etc.)	(main etc.) gauche	Najamba_Kubewel_Adia	Najamba (Kubewel-Adia, JH)	nàndǎ:	nàndǎ:	n a ¹ n d aː ¹⁵	left	gauche	direction.left	direction.gauche	3156.0	61.0.4.0.2.0	244	LEFT	4 7 8 4 1 7 8	AXTMBYT	NA6NTA2	12	12.N.C 12.A.V 12.6.T 12.N.c 12.T.C 12.A.V 12.2.T	1.6 3.0 1.0 1.1 1.3 3.0 1.0	na¹ndaː¹⁵	0	2642	n a ¹ n d aː ¹⁵ -
38081	left (hand, etc.)	(main etc.) gauche	Tiranige_Boui	Tiranige (Boui, JH)	nɔ́:ndɔ́	nɔ́:ndɔ́	n ɔ́ː n d ɔ ⁵	left	gauche	direction.left	direction.gauche	3156.0	61.0.4.0.2.0	244	LEFT	4 7 4 1 7 8	AXMBYT	NUNTU6	17	17.N.C 17.U.V 17.N.c 17.T.C 17.U.V 17.6.T	1.6 3.0 1.1 1.3 3.0 1.0	nɔ́ːndɔ⁵	0	2653	n ɔ́ː n d ɔ ⁵
38082	left (hand, etc.)	(main etc.) gauche	Mombo_Songho	Mombo (Songho, KP)	ná:gà	ná:gà	n aː ⁵ ɡ a ¹	left	gauche	direction.left	direction.gauche	3156.0	61.0.4.0.2.0	244	LEFT	4 7 8 1 7 8	AXTBYT	NA6KA6	11	11.N.C 11.A.V 11.6.T 11.K.C 11.A.V 11.6.T	1.6 3.0 1.0 1.3 3.0 1.0	naː⁵ɡa¹	0	2647	n - aː ⁵ ɡ a ¹
38083	left (hand, etc.)	(main etc.) gauche	Bunoge_Boudou	Bunoge (Boudou)	nùmà-gá X (nùmà-gá sè 'left foot')	nùmà-gá_X	n u ¹ m a ¹ + ɡ a ⁵ _	left	gauche	direction.left	direction.gauche	3156.0	61.0.4.0.2.0	244	LEFT	4 7 8 4 7 8 9 1 7 8 9	AXTBYT_AXT_	NY6MA6_KA6_	4	4.N.C 4.Y.V 4.6.T 4.M.C 4.A.V 4.6.T 4._._ 4.K.C 4.A.V 4.6.T 4._._	1.6 3.0 1.0 1.3 3.0 1.0 0.0 1.6 3.0 1.0 0.0	nu¹ma¹+ɡa⁵_	0	2641	n u ¹ m a ¹ + ɡ a ⁵ _
38084	left (hand, etc.)	(main etc.) gauche	Penange_Pinia	Penange (Pinia)	nwá:gá	nwá:gá	n w aː ⁵ ɡ a ⁵	left	gauche	direction.left	direction.gauche	3156.0	61.0.4.0.2.0	244	LEFT	4 6 7 8 1 7 8	ACXTBYT	NWA6KA6	14	14.N.C 14.W.C 14.A.V 14.6.T 14.K.C 14.A.V 14.6.T	1.6 1.2 3.0 1.0 1.3 3.0 1.0	nwaː⁵ɡa⁵	1	2647	n w aː ⁵ ɡ a ⁵
#
19400	lick	lécher	Toro_Tegu	Toro Tegu (Toupere, JH)	dɛ̀gú	dɛ̀gú	d ɛ ¹ ɡ u ⁵	lick	lécher	eat.lick	manger.lécher	1593.0	25.0.10.0.1.0	319	LICK	1 7 8 1 7 8	AXTBYT	TE6KY6	22	22.T.C 22.E.V 22.6.T 22.K.C 22.Y.V 22.6.T	1.6 3.0 1.0 1.3 3.0 1.0	dɛ¹ɡu⁵	0	2654	d ɛ ¹ ɡ u ⁵
19401	lick	lécher	Ben_Tey	Ben Tey (Beni, JH)	dɛ̀gɛ́	dɛ̀gɛ́	d ɛ ¹ ɡ ɛ ⁵	lick	lécher	eat.lick	manger.lécher	1593.0	25.0.10.0.1.0	319	LICK	1 7 8 1 7 8	AXTBYT	TE6KE6	3	3.T.C 3.E.V 3.6.T 3.K.C 3.E.V 3.6.T	1.6 3.0 1.0 1.3 3.0 1.0	dɛ¹ɡɛ⁵	0	2654	d ɛ ¹ ɡ ɛ ⁵
19402	lick	lécher	Bankan_Tey	Bankan-Tey (Walo, JH)	dɛ̌:	dɛ̌:	d ɛː ¹⁵	lick	lécher	eat.lick	manger.lécher	1593.0	25.0.10.0.1.0	319	LICK	1 7 8	AXT	TE2	2	2.T.C 2.E.V 2.2.T	1.6 3.0 1.0	dɛː¹⁵	0	2654	d ɛː ¹⁵ - - -
19403	lick	lécher	Nanga	Nanga (Anda, JH)	dɛ̀gɛ́	dɛ̀gɛ́	d ɛ ¹ ɡ ɛ ⁵	lick	lécher	eat.lick	manger.lécher	1593.0	25.0.10.0.1.0	319	LICK	1 7 8 1 7 8	AXTBYT	TE6KE6	13	13.T.C 13.E.V 13.6.T 13.K.C 13.E.V 13.6.T	1.6 3.0 1.0 1.3 3.0 1.0	dɛ¹ɡɛ⁵	0	2654	d ɛ ¹ ɡ ɛ ⁵
19404	lick	lécher	Donno_So	Donno So	dɛ̀gɛ́	dɛ̀gɛ́	d ɛ ¹ ɡ ɛ ⁵	lick	lécher	eat.lick	manger.lécher	1593.0	25.0.10.0.1.0	319	LICK	1 7 8 1 7 8	AXTBYT	TE6KE6	7	7.T.C 7.E.V 7.6.T 7.K.C 7.E.V 7.6.T	1.6 3.0 1.0 1.3 3.0 1.0	dɛ¹ɡɛ⁵	0	2654	d ɛ ¹ ɡ ɛ ⁵
19405	lick	lécher	Jamsay_Douentza_area)	Jamsay (Douentza area, JH)	dɛ̀gɛ́	dɛ̀gɛ́	d ɛ ¹ ɡ ɛ ⁵	lick	lécher	eat.lick	manger.lécher	1593.0	25.0.10.0.1.0	319	LICK	1 7 8 1 7 8	AXTBYT	TE6KE6	9	9.T.C 9.E.V 9.6.T 9.K.C 9.E.V 9.6.T	1.6 3.0 1.0 1.3 3.0 1.0	dɛ¹ɡɛ⁵	0	2654	d ɛ ¹ ɡ ɛ ⁵
19406	lick	lécher	Perge_Tegu	Perge Tegu (Pergué, JH)	dɛ̀gɛ́	dɛ̀gɛ́	d ɛ ¹ ɡ ɛ ⁵	lick	lécher	eat.lick	manger.lécher	1593.0	25.0.10.0.1.0	319	LICK	1 7 8 1 7 8	AXTBYT	TE6KE6	15	15.T.C 15.E.V 15.6.T 15.K.C 15.E.V 15.6.T	1.6 3.0 1.0 1.3 3.0 1.0	dɛ¹ɡɛ⁵	0	2654	d ɛ ¹ ɡ ɛ ⁵
19407	lick	lécher	Gourou	Gourou (Kiri, JH)	dɛ̀gɛ́	dɛ̀gɛ́	d ɛ ¹ ɡ ɛ ⁵	lick	lécher	eat.lick	manger.lécher	1593.0	25.0.10.0.1.0	319	LICK	1 7 8 1 7 8	AXTBYT	TE6KE6	8	8.T.C 8.E.V 8.6.T 8.K.C 8.E.V 8.6.T	1.6 3.0 1.0 1.3 3.0 1.0	dɛ¹ɡɛ⁵	0	2654	d ɛ ¹ ɡ ɛ ⁵
19408	lick	lécher	Togo_Kan_Koporo_pen	Togo-Kan (Koporo-pen, JH with BT)	dɛ̀gɛ́	dɛ̀gɛ́	d ɛ ¹ ɡ ɛ ⁵	lick	lécher	eat.lick	manger.lécher	1593.0	25.0.10.0.1.0	319	LICK	1 7 8 1 7 8	AXTBYT	TE6KE6	18	18.T.C 18.E.V 18.6.T 18.K.C 18.E.V 18.6.T	1.6 3.0 1.0 1.3 3.0 1.0	dɛ¹ɡɛ⁵	0	2654	d ɛ ¹ ɡ ɛ ⁵
19409	lick	lécher	Yorno_So	Yorno So (Yendouma, JH)	dɛ̀gɛ́	dɛ̀gɛ́	d ɛ ¹ ɡ ɛ ⁵	lick	lécher	eat.lick	manger.lécher	1593.0	25.0.10.0.1.0	319	LICK	1 7 8 1 7 8	AXTBYT	TE6KE6	24	24.T.C 24.E.V 24.6.T 24.K.C 24.E.V 24.6.T	1.6 3.0 1.0 1.3 3.0 1.0	dɛ¹ɡɛ⁵	0	2654	d ɛ ¹ ɡ ɛ ⁵
19410	lick	lécher	Tomo Kan_Segue	Tomo Kan (Segue)	jɛ̀ʔɛ̀	jɛ̀ʔɛ̀	j ɛ ¹ ʔ ɛ ¹	lick	lécher	eat.lick	manger.lécher	1593.0	25.0.10.0.1.0	319	LICK	6 7 8 1 7 8	AXTBYT	JE6HE6	20	20.J.C 20.E.V 20.6.T 20.H.C 20.E.V 20.6.T	1.6 3.0 1.0 1.3 3.0 1.0	jɛ¹ʔɛ¹	0	2671	j ɛ ¹ ʔ ɛ ¹
19412	lick	lécher	Tommo_So_Tongo_Tongo	Tommo-So (Tongo Tongo, LM)	dɛ̀gɛ́	dɛ̀gɛ́	d ɛ ¹ ɡ ɛ ⁵	lick	lécher	eat.lick	manger.lécher	1593.0	25.0.10.0.1.0	319	LICK	1 7 8 1 7 8	AXTBYT	TE6KE6	19	19.T.C 19.E.V 19.6.T 19.K.C 19.E.V 19.6.T	1.6 3.0 1.0 1.3 3.0 1.0	dɛ¹ɡɛ⁵	0	2654	d ɛ ¹ ɡ ɛ ⁵
19413	lick	lécher	Dogul_Dom_Kundialang	Dogul Dom (Kundialang, JH)	dɛ̀gɛ́	dɛ̀gɛ́	d ɛ ¹ ɡ ɛ ⁵	lick	lécher	eat.lick	manger.lécher	1593.0	25.0.10.0.1.0	319	LICK	1 7 8 1 7 8	AXTBYT	TE6KE6	6	6.T.C 6.E.V 6.6.T 6.K.C 6.E.V 6.6.T	1.6 3.0 1.0 1.3 3.0 1.0	dɛ¹ɡɛ⁵	0	2654	d ɛ ¹ ɡ ɛ ⁵
19414	lick	lécher	Dogul_Dom_Bendiely_Kundialang	Dogul Dom (Bendiely & Kundialang, BC)	dɛ̀gɛ́	dɛ̀gɛ́	d ɛ ¹ ɡ ɛ ⁵	lick	lécher	eat.lick	manger.lécher	1593.0	25.0.10.0.1.0	319	LICK	1 7 8 1 7 8	AXTBYT	TE6KE6	5	5.T.C 5.E.V 5.6.T 5.K.C 5.E.V 5.6.T	1.6 3.0 1.0 1.3 3.0 1.0	dɛ¹ɡɛ⁵	0	2654	d ɛ ¹ ɡ ɛ ⁵
19415	lick	lécher	Tebul_Ure	Tebul Ure (JH)	dɛ̀gɛ́ (dɛ̀gɛ́-tì-)	dɛ̀gɛ́	d ɛ ¹ ɡ ɛ ⁵	lick	lécher	eat.lick	manger.lécher	1593.0	25.0.10.0.1.0	319	LICK	1 7 8 1 7 8	AXTBYT	TE6KE6	16	16.T.C 16.E.V 16.6.T 16.K.C 16.E.V 16.6.T	1.6 3.0 1.0 1.3 3.0 1.0	dɛ¹ɡɛ⁵	0	2654	d ɛ ¹ ɡ ɛ ⁵
19416	lick	lécher	Yanda_Dom	Yanda Dom (Yanda, JH)	dɛ̀gɛ́	dɛ̀gɛ́	d ɛ ¹ ɡ ɛ ⁵	lick	lécher	eat.lick	manger.lécher	1593.0	25.0.10.0.1.0	319	LICK	1 7 8 1 7 8	AXTBYT	TE6KE6	23	23.T.C 23.E.V 23.6.T 23.K.C 23.E.V 23.6.T	1.6 3.0 1.0 1.3 3.0 1.0	dɛ¹ɡɛ⁵	0	2654	d ɛ ¹ ɡ ɛ ⁵
19417	lick	lécher	Najamba_Kubewel_Adia	Najamba (Kubewel-Adia, JH)	nɛ́gɛ́	nɛ́gɛ́	n ɛ ⁵ ɡ ɛ ⁵	lick	lécher	eat.lick	manger.lécher	1593.0	25.0.10.0.1.0	319	LICK	4 7 8 1 7 8	AXTBYT	NE6KE6	12	12.N.C 12.E.V 12.6.T 12.K.C 12.E.V 12.6.T	1.6 3.0 1.0 1.3 3.0 1.0	nɛ⁵ɡɛ⁵	0	2662	n ɛ ⁵ ɡ ɛ ⁵
19418	lick	lécher	Tiranige_Boui	Tiranige (Boui, JH)	nɛ́lɔ́	nɛ́lɔ́	n ɛ ⁵ l ɔ ⁵	lick	lécher	eat.lick	manger.lécher	1593.0	25.0.10.0.1.0	319	LICK	4 7 8 5 7 8	AXTBYT	NE6LU6	17	17.N.C 17.E.V 17.6.T 17.L.C 17.U.V 17.6.T	1.6 3.0 1.0 1.3 3.0 1.0	nɛ⁵lɔ⁵	0	2662	n ɛ ⁵ l ɔ ⁵
19419	lick	lécher	Mombo_Songho	Mombo (Songho, KP)	nɛ́lɛ́	nɛ́lɛ́	n ɛ ⁵ l ɛ ⁵	lick	lécher	eat.lick	manger.lécher	1593.0	25.0.10.0.1.0	319	LICK	4 7 8 5 7 8	AXTBYT	NE6LE6	11	11.N.C 11.E.V 11.6.T 11.L.C 11.E.V 11.6.T	1.6 3.0 1.0 1.3 3.0 1.0	nɛ⁵lɛ⁵	0	2662	n ɛ ⁵ l ɛ ⁵
19420	lick	lécher	Bunoge_Boudou	Bunoge (Boudou)	dɛ́lɛ̀	dɛ́lɛ̀	d ɛ ⁵ l ɛ ¹	lick	lécher	eat.lick	manger.lécher	1593.0	25.0.10.0.1.0	319	LICK	1 7 8 5 7 8	AXTBYT	TE6LE6	4	4.T.C 4.E.V 4.6.T 4.L.C 4.E.V 4.6.T	1.6 3.0 1.0 1.3 3.0 1.0	dɛ⁵lɛ¹	0	2654	d ɛ ⁵ l ɛ ¹
19421	lick	lécher	Penange_Pinia	Penange (Pinia)	nɛ́lɛ́	nɛ́lɛ́	n ɛ ⁵ l ɛ ⁵	lick	lécher	eat.lick	manger.lécher	1593.0	25.0.10.0.1.0	319	LICK	4 7 8 5 7 8	AXTBYT	NE6LE6	14	14.N.C 14.E.V 14.6.T 14.L.C 14.E.V 14.6.T	1.6 3.0 1.0 1.3 3.0 1.0	nɛ⁵lɛ⁵	0	2662	n ɛ ⁵ l ɛ ⁵
#
9655	lie down, go to bed	se coucher	Toro_Tegu	Toro Tegu (Toupere, JH)	ìsú	ìsú	i ¹ s u ⁵	lie down	coucher	body position.lie down	position du corps.coucher	734.0	12.0.8.0.1.0	215	LIE DOWN	7 8 3 7 8	XTBYT	I6SY6	22	22.I.V 22.6.T 22.S.C 22.Y.V 22.6.T	3.0 1.0 1.3 3.0 1.0	i¹su⁵	0	2678	i ¹ s u ⁵
9656	lie down, go to bed	se coucher	Ben_Tey	Ben Tey (Beni, JH)	bì-yé	bì-yé	b i ¹ + j e ⁵	lie down	coucher	body position.lie down	position du corps.coucher	734.0	12.0.8.0.1.0	215	LIE DOWN	1 7 8 9 6 7 8	AXT_AXT	PI6_JE6	3	3.P.C 3.I.V 3.6.T 3._._ 3.J.C 3.E.V 3.6.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	bi¹+je⁵	0	2672	b i ¹ - + j e ⁵
9657	lie down, go to bed	se coucher	Bankan_Tey	Bankan-Tey (Walo, JH)	bìyé	bìyé	b i ¹ j e ⁵	lie down	coucher	body position.lie down	position du corps.coucher	734.0	12.0.8.0.1.0	215	LIE DOWN	1 7 8 6 7 8	AXTBYT	PI6JE6	2	2.P.C 2.I.V 2.6.T 2.J.C 2.E.V 2.6.T	1.6 3.0 1.0 1.3 3.0 1.0	bi¹je⁵	0	2672	b i ¹ - - j e ⁵
9658	lie down, go to bed	se coucher	Nanga	Nanga (Anda, JH)	bìyé	bìyé	b i ¹ j e ⁵	lie down	coucher	body position.lie down	position du corps.coucher	734.0	12.0.8.0.1.0	215	LIE DOWN	1 7 8 6 7 8	AXTBYT	PI6JE6	13	13.P.C 13.I.V 13.6.T 13.J.C 13.E.V 13.6.T	1.6 3.0 1.0 1.3 3.0 1.0	bi¹je⁵	0	2672	b i ¹ - - j e ⁵
9659	lie down, go to bed	se coucher	Donno_So	Donno So	ùnj-é:-	ùnj-é:-	u ¹ n j + eː ⁵	lie down	coucher	body position.lie down	position du corps.coucher	734.0	12.0.8.0.1.0	215	LIE DOWN	7 8 4 6 9 7 8	XTBC_XT	Y6NJ_E6	7	7.Y.V 7.6.T 7.N.C 7.J.C 7._._ 7.E.V 7.6.T	3.0 1.0 1.3 1.2 0.0 3.0 1.0	u¹nj+eː⁵	0	2677	u ¹ n j + eː ⁵
9660	lie down, go to bed	se coucher	Jamsay_Douentza_area)	Jamsay (Douentza area, JH)	ìɲé	ìɲé	i ¹ ɲ e ⁵	lie down	coucher	body position.lie down	position du corps.coucher	734.0	12.0.8.0.1.0	215	LIE DOWN	7 8 4 7 8	XTBYT	I6NE6	9	9.I.V 9.6.T 9.N.C 9.E.V 9.6.T	3.0 1.0 1.3 3.0 1.0	i¹ɲe⁵	0	2679	i ¹ ɲ - e ⁵
9661	lie down, go to bed	se coucher	Perge_Tegu	Perge Tegu (Pergué, JH)	ìnjé	ìnjé	i ¹ n j e ⁵	lie down	coucher	body position.lie down	position du corps.coucher	734.0	12.0.8.0.1.0	215	LIE DOWN	7 8 4 6 7 8	XTBCYT	I6NJE6	15	15.I.V 15.6.T 15.N.C 15.J.C 15.E.V 15.6.T	3.0 1.0 1.3 1.2 3.0 1.0	i¹nje⁵	0	2679	i ¹ n j e ⁵
9662	lie down, go to bed	se coucher	Gourou	Gourou (Kiri, JH)	ìsé	ìsé	i ¹ s e ⁵	lie down	coucher	body position.lie down	position du corps.coucher	734.0	12.0.8.0.1.0	215	LIE DOWN	7 8 3 7 8	XTBYT	I6SE6	8	8.I.V 8.6.T 8.S.C 8.E.V 8.6.T	3.0 1.0 1.3 3.0 1.0	i¹se⁵	0	2678	i ¹ s e ⁵
9663	lie down, go to bed	se coucher	Jamsay_Mondoro	Jamsay (Mondoro, JH)	ìɲé	ìɲé	i ¹ ɲ e ⁵	lie down	coucher	body position.lie down	position du corps.coucher	734.0	12.0.8.0.1.0	215	LIE DOWN	7 8 4 7 8	XTBYT	I6NE6	10	10.I.V 10.6.T 10.N.C 10.E.V 10.6.T	3.0 1.0 1.3 3.0 1.0	i¹ɲe⁵	0	2679	i ¹ ɲ - e ⁵
9664	lie down, go to bed	se coucher	Togo_Kan_Koporo_pen	Togo-Kan (Koporo-pen, JH with BT)	ìmú ìm-î:	ìmú_ìm-î:	i ¹ m u ⁵ _ i ¹ m + iː ⁵¹	lie down	coucher	body position.lie down	position du corps.coucher	734.0	12.0.8.0.1.0	215	LIE DOWN	7 8 4 7 8 9 7 8 4 9 7 8	XTBYT_XTN_XT	I6MY6_I6M_I3	18	18.I.V 18.6.T 18.M.C 18.Y.V 18.6.T 18._._ 18.I.V 18.6.T 18.M.c 18._._ 18.I.V 18.3.T	3.0 1.0 1.3 3.0 1.0 0.0 3.0 1.0 0.5 0.0 3.0 1.0	i¹mu⁵_i¹m+iː⁵¹	0	2688	i ¹ m u ⁵ _ i ¹ m + iː ⁵¹
9665	lie down, go to bed	se coucher	Yorno_So	Yorno So (Yendouma, JH)	dǐ:ⁿ-	dǐ:ⁿ-	d ĩː ∼ ¹⁵	lie down	coucher	body position.lie down	position du corps.coucher	734.0	12.0.8.0.1.0	215	LIE DOWN	1 7 4 8	AXLT	TI92	24	24.T.C 24.I.V 24.9.c 24.2.T	1.6 3.0 1.1 1.0	dĩː∼¹⁵	0	2693	d ĩː ∼ ¹⁵
9666	lie down, go to bed	se coucher	Tomo Kan_Segue	Tomo Kan (Segue)	mí:	mí:	m iː ⁵	lie down	coucher	body position.lie down	position du corps.coucher	734.0	12.0.8.0.1.0	215	LIE DOWN	4 7 8	AXT	MI6	20	20.M.C 20.I.V 20.6.T	1.6 3.0 1.0	miː⁵	0	2690	m iː ⁵
9669	lie down, go to bed	se coucher	Tommo_So_Tongo_Tongo	Tommo-So (Tongo Tongo, LM)	ǹjó ǹjí-yó	ǹjó_ǹjí-yó	n ¹ j o ⁵ _ n ¹ j i ⁵ + j o ⁵	lie down	coucher	body position.lie down	position du corps.coucher	734.0	12.0.8.0.1.0	215	LIE DOWN	4 8 6 7 8 9 4 8 6 7 8 9 6 7 8	ATBYT_ATBYT_AXT	N6JU6_N6JI6_JU6	19	19.N.C 19.6.T 19.J.C 19.U.V 19.6.T 19._._ 19.N.C 19.6.T 19.J.C 19.I.V 19.6.T 19._._ 19.J.C 19.U.V 19.6.T	1.6 1.0 1.3 3.0 1.0 0.0 1.6 1.0 1.3 3.0 1.0 0.0 1.6 3.0 1.0	n¹jo⁵_n¹ji⁵+jo⁵	0	2689	n ¹ j o ⁵ _ n ¹ j i ⁵ + j o ⁵
9670	lie down, go to bed	se coucher	Dogul_Dom_Kundialang	Dogul Dom (Kundialang, JH)	bìy-yé	bìy-yé	b i ¹ j + j e ⁵	lie down	coucher	body position.lie down	position du corps.coucher	734.0	12.0.8.0.1.0	215	LIE DOWN	1 7 8 6 9 6 7 8	AXTN_AXT	PI6J_JE6	6	6.P.C 6.I.V 6.6.T 6.J.c 6._._ 6.J.C 6.E.V 6.6.T	1.6 3.0 1.0 0.5 0.0 1.6 3.0 1.0	bi¹j+je⁵	0	2672	b i ¹ j + j e ⁵
9671	lie down, go to bed	se coucher	Tebul_Ure	Tebul Ure (JH)	bě (běy-yà-)	bě	b e ¹⁵	lie down	coucher	body position.lie down	position du corps.coucher	734.0	12.0.8.0.1.0	215	LIE DOWN	1 7 8	AXT	PE2	16	16.P.C 16.E.V 16.2.T	1.6 3.0 1.0	be¹⁵	0	2672	b e ¹⁵ - - - - -
9672	lie down, go to bed	se coucher	Yanda_Dom	Yanda Dom (Yanda, JH)	bì-yó	bì-yó	b i ¹ + j o ⁵	lie down	coucher	body position.lie down	position du corps.coucher	734.0	12.0.8.0.1.0	215	LIE DOWN	1 7 8 9 6 7 8	AXT_AXT	PI6_JU6	23	23.P.C 23.I.V 23.6.T 23._._ 23.J.C 23.U.V 23.6.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	bi¹+jo⁵	0	2672	b i ¹ - + j o ⁵
9673	lie down, go to bed	se coucher	Najamba_Kubewel_Adia	Najamba (Kubewel-Adia, JH)	bǐy	bǐy	b i ¹⁵ j	lie down	coucher	body position.lie down	position du corps.coucher	734.0	12.0.8.0.1.0	215	LIE DOWN	1 7 8 6	AXTN	PI2J	12	12.P.C 12.I.V 12.2.T 12.J.c	1.6 3.0 1.0 0.5	bi¹⁵j	0	2672	b i ¹⁵ - - j - -
9674	lie down, go to bed	se coucher	Tiranige_Boui	Tiranige (Boui, JH)	bí-yó ~ bí:-yó	bí-yó	b i ⁵ + j o ⁵	lie down	coucher	body position.lie down	position du corps.coucher	734.0	12.0.8.0.1.0	215	LIE DOWN	1 7 8 9 6 7 8	AXT_AXT	PI6_JU6	17	17.P.C 17.I.V 17.6.T 17._._ 17.J.C 17.U.V 17.6.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	bi⁵+jo⁵	0	2672	b i ⁵ - + j o ⁵
